heart
0.000901281724828639
0.009456095508815165
0.04960066598464278
0.17619191767922693
0.4834935611855586
1.1048881634009686
2.2055827329439412
3.9714342663624604
6.596198015551803
10.26869783055096
15.160997332189853
21.418263377157714
29.150656550513588
38.42744920959668
49.2736108411415
61.66932725692707
75.55295136610358
90.82685236592415
107.3642100541434
125.01488120247684
143.6098559694979
162.96473991106774
182.8827172377006
203.15729353749356
223.57508730789743
243.91886251749492
263.97082661876414
283.51614425938556
302.3466482571541
320.2647015224214
337.0870795008188
352.6486950737961
366.80596441749174
379.4396087740433
390.45675087398695
399.7923057244467
407.4097633401827
413.3013850879181
417.4877421481714
420.0166096771866
420.961448109378
420.4198981475467
418.5124494387066
415.3807270258206
411.1847157526409
406.0989074828222
400.3077862141101
394.0010039089436
387.3685076485853
380.5958604188614
373.85993097186207
367.32504737771256
361.1397027251649
355.43389912842684
350.31716297603106
345.87723337665847
342.17940780731107
339.2664777324772
337.1591861791523
335.85721354656647
335.3406924458556
335.572142373952
336.4986914317846
338.0545333335128
340.16355939734024
342.7420299693932
345.7012023158099
348.9499248093013
352.39714668996584
355.9542282119129
359.53707359401596
363.06824984224204
366.4791074728402
369.7116897906565
372.72028855678013
375.4726859616688
377.9510453279785
380.15226724875214
382.08769924030247
383.7822145158933
385.27267577668584
386.60579234933334
387.8354736678012
389.01983985688867
390.21798979930526
391.4866432661408
392.876891686316
394.43126505290286
396.18119813342804
398.14500070176473
400.3265018692519
402.71443593903786
405.28249500924636
407.9900152854
410.78334877556296
413.59784811717543
416.3602481748118
418.9913240703839
421.40879972331265
423.53035237533163
425.27649706227834
426.57330521468634
427.3549788001413
427.56614098153796
427.1636676516032
426.1180595809327
424.4144077993762
422.05288759367807
419.0487389390914
415.43186002811126
411.2461111909464
406.5482236118161
401.40624890282226
395.8977071702399
390.1075661165284
384.12603459810964
378.04623057809863
371.9619036386528
365.96528854894996
360.1450607613768
354.58446016431657
349.35969893155357
344.53864650795293
340.17975226289275
336.3312733906811
333.03086560512054
330.3054642270431
328.1713695797619
326.63455584867705
325.6912226313826
325.32848840028913
325.52512323570454
326.2523450607979
327.47472228575384
329.1511417095495
331.2357987688829
333.67921327038584
336.429224675943
339.4318667886232
342.6321348451885
345.9747745166655
349.40511261535534
352.8698235003565
356.31761602736225
359.6999217228783
362.97156624722584
366.0913148599164
369.0222861163539
371.7323245388151
374.1943177417771
376.3863534484012
378.29173537326494
379.89896743580056
381.2016961563371
382.19854447735383
382.8928913667738
383.29266618052185
383.4100860467671
383.26125541086833
382.86568464682813
382.2457841401369
381.4262731665453
380.43349946615615
379.2948166443902
378.0381008773374
376.6913205810414
375.28211317488876
373.8374364846188
372.3832761902617
370.94428886464095
369.543394302838
368.20145846622984
366.93707688162203
365.7663523014511
364.7026931489511
363.7567531512185
362.936498096574
362.2473254850647
361.6922897157439
361.272468524207
360.98732893788934
360.83495785882616
360.81217425291476
360.9145493306743
361.1363024735152
361.4701275123372
361.9071086194323
362.436789259218
363.04731702666373
363.7256444694113
364.4578574554303
365.22961058982986
366.026565542306
366.83483675155594
367.6415434964926
368.43548375032333
369.2078766725469
369.9531921444436
370.6700798871785
371.36224608712064
372.039067922476
372.7158596240415
373.413757259407
374.15913391395696
374.98253499143703
375.9172823390288
376.99783897851546
378.25788845961875
379.7281797860372
381.4343707701496
383.3950743587192
385.62014799127803
388.1092473209838
390.8507801609036
393.8213673262043
396.98579728374665
400.2975040016612
403.69965028947115
407.1267403204688
410.50654308520717
413.7622124546834
416.81461336302357
419.5847835746227
421.9963760420794
423.97801358010537
425.46553424816204
426.4040049748988
426.7493853755081
426.46987032600777
425.5469428274702
423.97603341820655
421.7666870040363
418.9422704992077
415.5392739846168
411.60619337803934
407.20205454491014
402.3947554608258
397.25931819428905
391.8760042282373
386.32832196189884
380.70107453938647
375.0785156796577
369.5425854724526
364.1712968987378
359.0374321581348
354.20757770986177
349.74137975153934
345.69094926499594
342.10042227745265
339.0056224474767
336.4337518355512
334.4031663314839
332.923332441862
331.99491154334993
331.6098847665901
331.75179544846225
332.39620571693894
333.5113018912002
335.0585833616496
336.9936957566178
339.26741713377606
341.8267120520481
344.6158558235445
347.5776952280615
350.65499310614047
353.7917064959078
356.93411467102607
360.03178980408444
363.03837528147614
365.9121270011969
368.61625321059967
371.11912367755326
373.3943434496433
375.42067103156774
377.181879461634
378.66668407862403
379.86869698508787
380.7862774919545
381.4222660459697
381.7836724530103
381.8813023690429
381.72929157679084
381.3446469020899
380.7468818865444
379.95768149979125
379.0005186525897
377.9002473298314
376.68269379924385
375.3742076801673
374.0011878114301
372.58967626903393
371.16503487616217
369.75161520002405
368.3724062743919
367.0487281682648
365.7999664344246
364.64332000770224
363.5936579487822
362.66355989020786
361.86342696625337
361.2015635716308
360.6843167672786
360.31632045224956
360.10070224240525
360.03915838482146
360.13196299406286
360.3779290356846
360.77424747612577
361.31623745242575
361.9971498205704
362.80806413125543
363.73779194224545
364.772783467887
365.8971558871603
367.0928861154926
368.3401121554213
369.61755057569707
370.9030823006896
372.1744769920964
373.410221311637
374.5905285743563
375.69857672581855
376.7218203090597
377.65315908271106
378.49188521101524
379.2443998912739
379.9246126064895
380.5539057162965
381.1606016560147
381.7788832812578
382.4471441322845
383.2058835898839
384.0953834097713
385.15336356935984
386.412707301983
387.89934702921204
389.6304575313799
391.6130410927005
393.84292517455214
396.3042473324242
398.9694778023261
401.7998775747919
404.7462740851325
407.7501972089145
410.7454672215809
413.66016818017147
416.4188386971596
418.9448035821007
421.1626267190355
423.0005745121611
424.39294728810313
425.2822172371479
425.6209206560877
425.3731854750731
424.51579971853533
423.03884093009424
420.9459180921381
418.2540139659142
414.99293045562825
411.2044169213021
